World Timestamp, Recording Timestamp, Sent Voltage, Velocity
03/02/2020 09:26:55.755,8.417,2.592134,18.30046
03/02/2020 09:26:55.765,8.427,2.672724,18.86943
03/02/2020 09:26:55.776,8.438,2.748538,19.40467
03/02/2020 09:26:55.787,8.45,2.819513,19.90576
03/02/2020 09:26:55.798,8.46,2.885638,20.3726
03/02/2020 09:26:55.809,8.472,2.946764,20.80415
03/02/2020 09:26:55.820,8.483,3.002999,21.20117
03/02/2020 09:26:55.831,8.494,3.054539,21.56504
03/02/2020 09:26:55.842,8.505,3.101411,21.89596
03/02/2020 09:26:55.853,8.516,3.143796,22.1952
03/02/2020 09:26:55.865,8.528,3.181951,22.46457
03/02/2020 09:26:55.877,8.539,3.21594,22.70454
03/02/2020 09:26:55.887,8.55,3.245894,22.91601
03/02/2020 09:26:55.898,8.561,3.272043,23.10062
03/02/2020 09:26:55.909,8.572,3.294449,23.25881
03/02/2020 09:26:55.920,8.583,3.313169,23.39097
03/02/2020 09:26:55.932,8.594,3.328392,23.49844
03/02/2020 09:26:55.943,8.605,3.340159,23.58152
03/02/2020 09:26:55.954,8.616,3.348497,23.64039
03/02/2020 09:26:55.965,8.627,3.353626,23.6766
03/02/2020 09:26:55.976,8.638,3.355633,23.69077
03/02/2020 09:26:55.987,8.65,3.35457,23.68326
03/02/2020 09:26:55.998,8.661,3.350714,23.65604
03/02/2020 09:26:56.009,8.672,3.344243,23.61035
03/02/2020 09:26:56.021,8.683,3.335317,23.54734
03/02/2020 09:26:56.031,8.694,3.324304,23.46959
03/02/2020 09:26:56.043,8.705,3.311485,23.37908
03/02/2020 09:26:56.054,8.716,3.2971,23.27752
03/02/2020 09:26:56.065,8.727,3.281526,23.16757
03/02/2020 09:26:56.076,8.738,3.265077,23.05144
03/02/2020 09:26:56.087,8.749,3.248073,22.93139
03/02/2020 09:26:56.098,8.76,3.230858,22.80986
03/02/2020 09:26:56.109,8.772,3.213728,22.68892
03/02/2020 09:26:56.120,8.783,3.196973,22.57063
03/02/2020 09:26:56.131,8.794,3.180828,22.45665
03/02/2020 09:26:56.142,8.805,3.165486,22.34833
03/02/2020 09:26:56.153,8.816,3.15116,22.24719
03/02/2020 09:26:56.165,8.827,3.137964,22.15402
03/02/2020 09:26:56.176,8.839,3.125982,22.06944
03/02/2020 09:26:56.187,8.85,3.115295,21.99398
03/02/2020 09:26:56.198,8.861,3.105893,21.92761
03/02/2020 09:26:56.209,8.872,3.097729,21.86997
03/02/2020 09:26:56.220,8.883,3.090789,21.82097
03/02/2020 09:26:56.231,8.894,3.084986,21.78
03/02/2020 09:26:56.242,8.905,3.080217,21.74633
03/02/2020 09:26:56.253,8.916,3.076412,21.71947
03/02/2020 09:26:56.265,8.927,3.073466,21.69867
03/02/2020 09:26:56.276,8.938,3.071261,21.6831
03/02/2020 09:26:56.287,8.949,3.069723,21.67225
03/02/2020 09:26:56.298,8.96,3.068782,21.6656
03/02/2020 09:26:56.309,8.972,3.068352,21.66256
03/02/2020 09:26:56.320,8.983,3.068373,21.66271
03/02/2020 09:26:56.332,8.994,3.068785,21.66562
03/02/2020 09:26:56.342,9.005,3.069507,21.67072
03/02/2020 09:26:56.353,9.016,3.070436,21.67728
