Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
-0.8549531, 06/04/2019 04:09:04.593, 0.00996735, -0.02622379, 0.009279912, 2.146635, 275.6042, 2.863502
-0.8798096, 06/04/2019 04:09:04.604, 0.009933928, -0.02622114, 0.009311667, 2.134105, 275.5421, 2.85175
-0.902467, 06/04/2019 04:09:04.615, 0.00992968, -0.02622845, 0.009348074, 2.129232, 275.4843, 2.857684
-0.9228685, 06/04/2019 04:09:04.626, 0.009903969, -0.02624063, 0.009361278, 2.128056, 275.4418, 2.86517
-0.9409633, 06/04/2019 04:09:04.637, 0.009893637, -0.02624111, 0.009411708, 2.139453, 275.3853, 2.879883
-0.956706, 06/04/2019 04:09:04.649, 0.009845412, -0.02625438, 0.00945433, 2.162901, 275.3072, 2.848663
-0.9700574, 06/04/2019 04:09:04.660, 0.009834915, -0.02623332, 0.009486747, 2.179243, 275.2608, 2.822417
-0.9809841, 06/04/2019 04:09:04.671, 0.009815188, -0.02624257, 0.00952187, 2.188453, 275.1978, 2.827939
-0.9894586, 06/04/2019 04:09:04.682, 0.009773886, -0.02621001, 0.009566883, 2.198375, 275.1252, 2.824069
-0.99546, 06/04/2019 04:09:04.693, 0.009760989, -0.02621143, 0.009596488, 2.231126, 275.0817, 2.836411
-0.998973, 06/04/2019 04:09:04.704, 0.009741482, -0.02620739, 0.009640421, 2.266687, 275.0175, 2.844422
-0.9999891, 06/04/2019 04:09:04.716, 0.009711838, -0.02616073, 0.00966843, 2.287867, 274.9682, 2.868482
-0.9985055, 06/04/2019 04:09:04.727, 0.009676097, -0.0261548, 0.009713436, 2.30233, 274.9022, 2.907947
-0.9945261, 06/04/2019 04:09:04.738, 0.009648928, -0.02611867, 0.009765594, 2.291078, 274.8336, 2.91609
-0.9880609, 06/04/2019 04:09:04.748, 0.009622253, -0.02614234, 0.00980105, 2.296359, 274.7794, 2.881754
